antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"{'packaged produce', 'milk'}",['fresh fruits'],0.013065,0.555995,0.010025,0.7673172598545732,1.3800794249131254,0.002760925324999999,1.9081991200657888,0.2790498081878646
"{'packaged produce', 'yogurt'}",['fresh fruits'],0.012665,0.555995,0.010145,0.8010264508487959,1.4407080114907433,0.003103323325,2.2314775099206345,0.3098207077506008
"{'packaged produce', 'fresh fruits'}",['yogurt'],0.039945,0.263675,0.010145,0.25397421454499935,0.9632093089788542,-0.0003874978750000001,0.9869967156040268,-0.0382628700942714
"{'fresh vegetables', 'packaged produce'}",['fresh fruits'],0.02258,0.555995,0.017095,0.7570859167404783,1.3616775631803852,0.004540632899999999,1.8278273290793072,0.27174781769787953
"{'packaged produce', 'fresh fruits'}",['fresh vegetables'],0.039945,0.44436,0.017095,0.4279634497433971,0.963100751065346,-0.0006549602000000022,0.9713365339168488,-0.038375598882667394
{'packaged produce'},"['fresh fruits', 'fresh vegetables']",0.06227,0.31756,0.017095,0.27453027139874736,0.8644989022507474,-0.0026794612000000002,0.9406870791366906,-0.14321045246951433
"{'fresh vegetables', 'packaged produce'}",['packaged vegetables fruits'],0.02258,0.365415,0.013065,0.5786093888396812,1.5834308630999854,0.0048139293,1.5059305622700998,0.37697198141615174
"{'packaged produce', 'packaged vegetables fruits'}",['fresh vegetables'],0.02374,0.44436,0.013065,0.5503369839932604,1.2384935277551095,0.002515893600000001,1.235680899297424,0.19725015848693456
{'packaged produce'},"['fresh vegetables', 'packaged vegetables fruits']",0.06227,0.234555,0.013065,0.20981210855949897,0.8945113451407941,-0.0015407398500000002,0.9686873315719946,-0.11171109955528939
"{'fresh vegetables', 'packaged produce', 'fresh fruits'}",['packaged vegetables fruits'],0.017095,0.365415,0.010805,0.6320561567709857,1.7296940650246588,0.004558230575000001,1.7246789467408585,0.42920025800334843
"{'fresh vegetables', 'packaged produce', 'packaged vegetables fruits'}",['fresh fruits'],0.013065,0.555995,0.010805,0.8270187523918867,1.4874571756794337,0.0035409253250000003,2.566781117256637,0.33204997048586943
"{'packaged produce', 'fresh fruits', 'packaged vegetables fruits'}",['fresh vegetables'],0.0181,0.44436,0.010805,0.5969613259668508,1.3434182328896633,0.0027620839999999997,1.3786270047978066,0.2603423680792638
"{'fresh vegetables', 'packaged produce'}","['fresh fruits', 'packaged vegetables fruits']",0.02258,0.26987,0.010805,0.4785208148804252,1.7731530547316308,0.004711335400000001,1.4001134097664543,0.44610596486622595
"{'packaged produce', 'fresh fruits'}","['fresh vegetables', 'packaged vegetables fruits']",0.039945,0.234555,0.010805,0.27049693328326446,1.1532345645297029,0.001435700525,1.0492690640013727,0.13840219381808852
"{'packaged produce', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables']",0.02374,0.31756,0.010805,0.4551390058972199,1.433237831897027,0.0032661256,1.2525029454967143,0.3096297021413294
{'fresh vegetables'},['milk'],0.44436,0.243325,0.124715,0.28066207579440094,1.153445292487007,0.01659110300000001,1.0519047787389135,0.23942145503020387
{'milk'},['fresh vegetables'],0.243325,0.44436,0.124715,0.5125449501695264,1.153445292487007,0.01659110300000001,1.1398794621026895,0.17581146102749856
{'milk'},['packaged vegetables fruits'],0.243325,0.365415,0.107425,0.4414877221822665,1.2081817171770906,0.01851039512500001,1.1362059979764532,0.22771987752874995
{'packaged vegetables fruits'},['milk'],0.365415,0.243325,0.107425,0.2939808163321156,1.2081817171770906,0.01851039512500001,1.0717484984883137,0.27153169130859833
{'fresh fruits'},['milk'],0.555995,0.243325,0.16431,0.29552424032590224,1.2145247727356507,0.029022516624999994,1.0740965740965316,0.3978168847851635
{'milk'},['fresh fruits'],0.243325,0.555995,0.16431,0.6752697010171581,1.2145247727356507,0.029022516624999994,1.367303886920205,0.23343269690294582
{'yogurt'},['milk'],0.263675,0.243325,0.095705,0.362965772257514,1.4916912452790052,0.03154628062499999,1.1878090172352205,0.4476555659363148
{'milk'},['yogurt'],0.243325,0.263675,0.095705,0.3933216890989417,1.4916912452790054,0.03154628062499999,1.2136992319807614,0.43561632746959655
"{'fresh vegetables', 'fresh fruits'}",['milk'],0.31756,0.243325,0.09959,0.31361002645169417,1.2888524666667796,0.02231971299999999,1.1023980960682662,0.3284039704927238
"{'fresh vegetables', 'milk'}",['fresh fruits'],0.124715,0.555995,0.09959,0.7985406727338331,1.4362371473373556,0.030249083574999988,2.2039436248756217,0.3470140057025121
"{'fresh fruits', 'milk'}",['fresh vegetables'],0.16431,0.44436,0.09959,0.606110401071146,1.3640075638472096,0.026577208399999996,1.4106490791100124,0.3193363993416456
{'fresh vegetables'},"['fresh fruits', 'milk']",0.44436,0.16431,0.09959,0.224120082815735,1.3640075638472096,0.026577208399999996,1.0770867778519013,0.48028622051295766
{'milk'},"['fresh fruits', 'fresh vegetables']",0.243325,0.31756,0.09959,0.4092879893147025,1.2888524666667796,0.02231971299999999,1.1552837722197098,0.2961852917343039
"{'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.16431,0.365415,0.08745,0.532225670987767,1.4564965066780702,0.027408661349999995,1.356605013661202,0.37504450415938984
"{'packaged vegetables fruits', 'milk'}",['fresh fruits'],0.107425,0.555995,0.08745,0.8140563183616476,1.4641432357514863,0.027722237124999993,2.3878466645807253,0.3551597499778482
"{'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.26987,0.243325,0.08745,0.324044910512469,1.3317370204971497,0.021783882249999997,1.1194160851332091,0.34117348652017976
{'milk'},"['fresh fruits', 'packaged vegetables fruits']",0.243325,0.26987,0.08745,0.3593958697215658,1.3317370204971497,0.021783882249999997,1.1397522518043304,0.32920474141867884
{'packaged vegetables fruits'},"['fresh fruits', 'milk']",0.365415,0.16431,0.08745,0.23931694101227372,1.4564965066780702,0.027408661349999995,1.098604721277859,0.493899070543679
"{'fresh vegetables', 'milk'}",['packaged vegetables fruits'],0.124715,0.365415,0.073075,0.5859359339293589,1.6034807928775747,0.027502268275,1.532576844984508,0.42998192948682123
"{'fresh vegetables', 'packaged vegetables fruits'}",['milk'],0.234555,0.243325,0.073075,0.31154739826479927,1.280375622171167,0.016001904624999994,1.099095272634382,0.2860808997653693
"{'packaged vegetables fruits', 'milk'}",['fresh vegetables'],0.107425,0.44436,0.073075,0.6802420293227833,1.5308354247069569,0.025339627000000003,1.737689286754003,0.3884961105115991
{'milk'},"['fresh vegetables', 'packaged vegetables fruits']",0.243325,0.234555,0.073075,0.30031850405835814,1.2803756221711673,0.016001904624999994,1.0939906292217325,0.2893966290955867
"{'fresh vegetables', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.09959,0.365415,0.062535,0.6279244904106838,1.7183872868127574,0.026143320149999996,1.705527463230333,0.46429849663460127
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}",['fresh fruits'],0.073075,0.555995,0.062535,0.8557646253848784,1.5391588510416072,0.021905665374999994,3.0783363733396554,0.3779102743917676
"{'fresh vegetables', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.18658,0.243325,0.062535,0.3351645406796012,1.3774356957961624,0.01713542149999999,1.1381387520657824,0.3368656985984235
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}",['fresh vegetables'],0.08745,0.44436,0.062535,0.7150943396226415,1.6092680250757077,0.023675718,1.9502596026490064,0.41488079808833983
"{'fresh vegetables', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.124715,0.26987,0.062535,0.5014232449985967,1.8580177307540546,0.028878162949999994,1.4644284810228365,0.5275904461723214
"{'fresh vegetables', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.234555,0.16431,0.062535,0.2666112425657095,1.6226111774433052,0.02399526794999999,1.1394911519009416,0.5012893283389909
"{'fresh fruits', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.16431,0.234555,0.062535,0.3805915647252145,1.6226111774433052,0.02399526794999999,1.2357678010316873,0.45915280777613565
"{'packaged vegetables fruits', 'milk'}","['fresh fruits', 'fresh vegetables']",0.107425,0.31756,0.062535,0.5821270653944611,1.8331246548509292,0.02842111699999999,1.6331280240588097,0.5091822662719233
"{'fresh fruits', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.26987,0.124715,0.062535,0.23172268129099194,1.8580177307540546,0.028878162949999994,1.1392826244965877,0.632479152586444
{'milk'},"['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.243325,0.18658,0.062535,0.25700195212164795,1.3774356957961622,0.01713542149999999,1.0947808036948947,0.3621281217879931
"{'yogurt', 'fresh fruits'}",['milk'],0.188225,0.243325,0.07486,0.3977155000664099,1.6345032366851324,0.029060151874999995,1.2563414799541304,0.47820309715848874
"{'yogurt', 'milk'}",['fresh fruits'],0.095705,0.555995,0.07486,0.7821952876025285,1.4068387082663127,0.021648498524999997,2.0385463432477806,0.3197921715021757
"{'fresh fruits', 'milk'}",['yogurt'],0.16431,0.263675,0.07486,0.4556022153246911,1.7278931082760638,0.03153556075,1.3525495891559527,0.5040870373699394
{'yogurt'},"['fresh fruits', 'milk']",0.263675,0.16431,0.07486,0.28391011662084004,1.7278931082760636,0.03153556075,1.1670183023064904,0.57211217364572
{'milk'},"['fresh fruits', 'yogurt']",0.243325,0.188225,0.07486,0.30765437172505905,1.6345032366851324,0.029060151874999995,1.1724996401329653,0.5130251682635638
"{'yogurt', 'milk'}",['packaged vegetables fruits'],0.095705,0.365415,0.051295,0.5359699075283423,1.4667430388143408,0.016322957425,1.3675513943931545,0.3518954764918767
"{'packaged vegetables fruits', 'milk'}",['yogurt'],0.107425,0.263675,0.051295,0.4774959273912031,1.8109260543896961,0.022969713125,1.4092234656155354,0.501690432022313
"{'yogurt', 'packaged vegetables fruits'}",['milk'],0.12791,0.243325,0.051295,0.4010241576108201,1.6481009251446423,0.02017129925,1.2632813319845984,0.4509179580225573
{'milk'},"['packaged vegetables fruits', 'yogurt']",0.243325,0.12791,0.051295,0.2108085893352512,1.6481009251446423,0.02017129925,1.105042437379576,0.5196960941115961
"{'fresh vegetables', 'yogurt'}",['milk'],0.14466,0.243325,0.05651,0.3906401216645928,1.6054253433251526,0.021310605499999996,1.2417538910947246,0.4408914734495892
"{'fresh vegetables', 'milk'}",['yogurt'],0.124715,0.263675,0.05651,0.45311309786312787,1.7184530117118721,0.023625772375,1.3463935543581849,0.4776515838726633
"{'yogurt', 'milk'}",['fresh vegetables'],0.095705,0.44436,0.05651,0.5904602685335144,1.328788073934455,0.013982526199999998,1.3567425998214058,0.27362149088299254
{'yogurt'},"['fresh vegetables', 'milk']",0.263675,0.124715,0.05651,0.21431686735564615,1.7184530117118721,0.023625772375,1.114043262013371,0.5677944747088366
{'milk'},"['fresh vegetables', 'yogurt']",0.243325,0.14466,0.05651,0.2322408301654166,1.6054253433251526,0.021310605499999996,1.1140733104943392,0.498380563518514
"{'yogurt', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.07486,0.365415,0.044575,0.5954448303499866,1.6295029770260845,0.0172200331,1.5685994089483242,0.41757565522119944
"{'packaged vegetables fruits', 'yogurt', 'milk'}",['fresh fruits'],0.051295,0.555995,0.044575,0.8689930792474899,1.5629512482081491,0.016055236474999995,3.3891720944940453,0.37965940719445096
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}",['yogurt'],0.08745,0.263675,0.044575,0.5097198399085191,1.9331367778838309,0.021516621249999996,1.5018453935860057,0.5289639243486163
"{'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.10579,0.243325,0.044575,0.4213536251063427,1.731649543229601,0.018833648249999998,1.3076639426611125,0.472501923526303
"{'yogurt', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.095705,0.26987,0.044575,0.46575414032704665,1.7258462975767839,0.01874709165,1.366655420496773,0.4650850946106736
"{'fresh fruits', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.16431,0.12791,0.044575,0.27128598381108876,2.120913015488146,0.023558107899999996,1.1967520599657577,0.6324174568028849
"{'packaged vegetables fruits', 'milk'}","['fresh fruits', 'yogurt']",0.107425,0.188225,0.044575,0.4149406562718175,2.2044927946437376,0.024354929374999994,1.387508820604614,0.6121400632930908
"{'yogurt', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.188225,0.107425,0.044575,0.23681763846460352,2.2044927946437376,0.024354929374999994,1.1695435389836406,0.6730694059238466
"{'yogurt', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.12791,0.16431,0.044575,0.3484872175748573,2.120913015488146,0.023558107899999996,1.2826916409671805,0.6060211038718514
"{'fresh vegetables', 'yogurt', 'milk'}",['packaged vegetables fruits'],0.05651,0.365415,0.036455,0.6451070606972218,1.7654093583931196,0.015805398350000003,1.7881026352530542,0.45952700854545625
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}",['yogurt'],0.073075,0.263675,0.036455,0.49887102292165586,1.8919921225814198,0.017186949375000003,1.4693323149918078,0.5086242934136035
"{'fresh vegetables', 'yogurt', 'packaged vegetables fruits'}",['milk'],0.087995,0.243325,0.036455,0.4142849025512813,1.7025990036012792,0.015043616624999999,1.2918823559371362,0.4524784867393538
"{'packaged vegetables fruits', 'yogurt', 'milk'}",['fresh vegetables'],0.051295,0.44436,0.036455,0.7106930500048738,1.5993632415268562,0.013661553800000004,1.9205898787062,0.39501337843948237
"{'fresh vegetables', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.124715,0.12791,0.036455,0.29230645872589506,2.2852510259236576,0.02050270435,1.2322989389304329,0.6425464976614428
"{'fresh vegetables', 'yogurt'}","['milk', 'packaged vegetables fruits']",0.14466,0.107425,0.036455,0.25200470067745057,2.345866424737729,0.0209148995,1.193289584584816,0.6707487889013597
"{'yogurt', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.095705,0.234555,0.036455,0.3809100882921478,1.623969168391839,0.014006913725,1.2364036071729958,0.42488873953871586
"{'packaged vegetables fruits', 'milk'}","['fresh vegetables', 'yogurt']",0.107425,0.14466,0.036455,0.3393530370025599,2.345866424737729,0.0209148995,1.2947005706636607,0.6427675759447543
"{'yogurt', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.12791,0.124715,0.036455,0.285005081698069,2.2852510259236576,0.02050270435,1.2241835257777047,0.6449005391709525
"{'fresh vegetables', 'yogurt', 'fresh fruits', 'milk'}",['packaged vegetables fruits'],0.048835,0.365415,0.032845,0.672570902016996,1.840567305712672,0.014999958474999998,1.9380837070043775,0.4801367289468225
"{'fresh vegetables', 'packaged vegetables fruits', 'fresh fruits', 'milk'}",['yogurt'],0.062535,0.263675,0.032845,0.5252258735108339,1.9919441490882106,0.016356083875,1.550895381441563,0.5311962498581476
"{'fresh vegetables', 'packaged vegetables fruits', 'yogurt', 'milk'}",['fresh fruits'],0.036455,0.555995,0.032845,0.9009738033191605,1.6204710533712723,0.012576202274999997,4.4837125415512435,0.397382049760572
"{'fresh vegetables', 'yogurt', 'fresh fruits', 'packaged vegetables fruits'}",['milk'],0.07624,0.243325,0.032845,0.4308105981112277,1.7705151468662392,0.014293901999999997,1.329390528862772,0.4711100632844831
"{'packaged vegetables fruits', 'yogurt', 'fresh fruits', 'milk'}",['fresh vegetables'],0.044575,0.44436,0.032845,0.73684800897364,1.6582230825763795,0.013037653000000003,2.1114793691389604,0.41546414609797744
"{'fresh vegetables', 'fresh fruits', 'milk'}","['packaged vegetables fruits', 'yogurt']",0.09959,0.12791,0.032845,0.3298021889747967,2.578392533615798,0.0201064431,1.3012426863435462,0.6798696797737119
"{'fresh vegetables', 'yogurt', 'milk'}","['fresh fruits', 'packaged vegetables fruits']",0.05651,0.26987,0.032845,0.5812245620244204,2.1537205396095174,0.0175946463,1.7434881174730612,0.567772002433882
"{'fresh vegetables', 'packaged vegetables fruits', 'milk'}","['fresh fruits', 'yogurt']",0.073075,0.188225,0.032845,0.4494697228874444,2.3879384932258967,0.019090458125,1.4745328890131744,0.6270504570080986
"{'fresh vegetables', 'yogurt', 'fresh fruits'}","['milk', 'packaged vegetables fruits']",0.11842,0.107425,0.032845,0.2773602432021618,2.5818966088169586,0.0201237315,1.2351590008764242,0.6949883409177141
"{'fresh vegetables', 'yogurt', 'packaged vegetables fruits'}","['fresh fruits', 'milk']",0.087995,0.16431,0.032845,0.37325984430933573,2.271680629963701,0.018386541549999996,1.3333915058930192,0.6138094381085877
"{'yogurt', 'fresh fruits', 'milk'}","['fresh vegetables', 'packaged vegetables fruits']",0.07486,0.234555,0.032845,0.4387523376970345,1.8705733738229178,0.0152862127,1.363827506842794,0.5030639230509439
"{'packaged vegetables fruits', 'fresh fruits', 'milk'}","['fresh vegetables', 'yogurt']",0.08745,0.14466,0.032845,0.37558604917095484,2.5963365765999917,0.020194483,1.3698284589323322,0.6737624504842193
"{'packaged vegetables fruits', 'yogurt', 'milk'}","['fresh fruits', 'fresh vegetables']",0.051295,0.31756,0.032845,0.6403158202553855,2.0163616962318476,0.0165557598,1.8973311544715443,0.531310821019677
"{'yogurt', 'fresh fruits', 'packaged vegetables fruits'}","['fresh vegetables', 'milk']",0.10579,0.124715,0.032845,0.31047357973343415,2.489464617194677,0.019651400149999998,1.2694002351086435,0.6690902640923739
"{'fresh vegetables', 'milk'}","['fresh fruits', 'packaged vegetables fruits', 'yogurt']",0.124715,0.10579,0.032845,0.26336046185302486,2.489464617194677,0.019651400149999998,1.2139044318058125,0.6835570186328358
"{'fresh vegetables', 'yogurt'}","['fresh fruits', 'milk', 'packaged vegetables fruits']",0.14466,0.08745,0.032845,0.22704963362366928,2.5963365765999917,0.020194483,1.1806062066806777,0.7188275120880285
"{'yogurt', 'milk'}","['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.095705,0.18658,0.032845,0.3431900109712136,1.8393719100182957,0.0149883611,1.238440361119949,0.5046319593832302
"{'packaged vegetables fruits', 'milk'}","['fresh fruits', 'fresh vegetables', 'yogurt']",0.107425,0.11842,0.032845,0.30574819641610423,2.5818966088169586,0.0201237315,1.2698274537409493,0.6864272711942844
"{'yogurt', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables', 'milk']",0.12791,0.09959,0.032845,0.2567821124227973,2.578392533615798,0.0201064431,1.2115020575395783,0.7019475723435058
"{'fresh vegetables', 'yogurt', 'fresh fruits'}",['milk'],0.11842,0.243325,0.048835,0.4123881101165344,1.6948036992357316,0.020020453500000004,1.2877122009053676,0.46503002013197575
"{'fresh vegetables', 'yogurt', 'milk'}",['fresh fruits'],0.05651,0.555995,0.048835,0.864183330384003,1.5543005429617225,0.017415722550000005,3.2691495179153125,0.3779836407328584
"{'fresh vegetables', 'fresh fruits', 'milk'}",['yogurt'],0.09959,0.263675,0.048835,0.49036047795963456,1.859715475337573,0.022575606750000005,1.4447957196335337,0.5134142632202954
"{'yogurt', 'fresh fruits', 'milk'}",['fresh vegetables'],0.07486,0.44436,0.048835,0.6523510553032328,1.4680688075057,0.015570210400000006,1.5982789779058602,0.34463218248390926
"{'fresh vegetables', 'yogurt'}","['fresh fruits', 'milk']",0.14466,0.16431,0.048835,0.33758468132171987,2.0545595601102784,0.0250659154,1.2615801241847115,0.6000861387225576
"{'fresh vegetables', 'milk'}","['fresh fruits', 'yogurt']",0.124715,0.188225,0.048835,0.3915727859519705,2.0803441941929632,0.025360519125,1.3342187549420137,0.5933042526582307
"{'yogurt', 'fresh fruits'}","['fresh vegetables', 'milk']",0.188225,0.124715,0.048835,0.25945012617877544,2.0803441941929632,0.025360519125,1.1819393007030632,0.6397219830469766
"{'yogurt', 'milk'}","['fresh fruits', 'fresh vegetables']",0.095705,0.31756,0.048835,0.5102659213207252,1.6068331065648231,0.018442920200000004,1.393490936633241,0.41762680482953973
"{'fresh fruits', 'milk'}","['fresh vegetables', 'yogurt']",0.16431,0.14466,0.048835,0.29721258596555294,2.054559560110279,0.0250659154,1.2170678969473914,0.6141962664324717
{'milk'},"['fresh fruits', 'fresh vegetables', 'yogurt']",0.243325,0.11842,0.048835,0.20069865406349532,1.6948036992357316,0.020020453500000004,1.1029382153324079,0.5417929297888092
{'tortillas flat bread'},['fresh vegetables'],0.056455,0.44436,0.036525,0.6469754671862545,1.4559714357418638,0.011438656200000005,1.573941605619669,0.33191139671031594
{'tortillas flat bread'},['milk'],0.056455,0.243325,0.01811,0.32078646709768843,1.3183456985418203,0.004373087125000001,1.114045824097014,0.25592167055619774
{'tortillas flat bread'},['bread'],0.056455,0.163865,0.01638,0.2901425914445133,1.77061966523976,0.007129001424999998,1.1778914890829693,0.4612667887829644
{'tortillas flat bread'},['soy lactosefree'],0.056455,0.168355,0.012945,0.2292976707111859,1.3619890749379935,0.0034405184749999995,1.0790742007584462,0.2816820819029299
{'tortillas flat bread'},['fresh fruits'],0.056455,0.555995,0.039205,0.6944469046142946,1.2490164562888058,0.007816302275,1.453118972463768,0.21129891668908707
{'tortillas flat bread'},['packaged cheese'],0.056455,0.230995,0.02443,0.43273403595784254,1.8733480636284012,0.011389177275,1.355633950819672,0.49409023225690607
{'tortillas flat bread'},['chips pretzels'],0.056455,0.169435,0.014955,0.26490124878221594,1.5634387746464187,0.005389547074999999,1.1298686042168675,0.3819471156192383
{'tortillas flat bread'},['yogurt'],0.056455,0.263675,0.020885,0.36994066070321496,1.4030175811253056,0.005999227875000002,1.168659765954456,0.3044375802103594
{'tortillas flat bread'},['packaged vegetables fruits'],0.056455,0.365415,0.028715,0.5086351961739439,1.3919384704348314,0.008085496175000002,1.2914742673035329,0.29842502423472644
{'tortillas flat bread'},['eggs'],0.056455,0.13649,0.01349,0.2389513772030821,1.7506877954654707,0.0057844570500000005,1.1346318410333993,0.4544520151262583
"{'fresh vegetables', 'tortillas flat bread'}",['fresh fruits'],0.036525,0.555995,0.02869,0.7854893908281998,1.4127634076353202,0.008382282624999998,2.069851005105296,0.30324336093486237
"{'tortillas flat bread', 'fresh fruits'}",['fresh vegetables'],0.039205,0.44436,0.02869,0.731794413977809,1.6468503330133428,0.011268866200000002,2.0716943604374705,0.408807580017384
{'tortillas flat bread'},"['fresh fruits', 'fresh vegetables']",0.056455,0.31756,0.02869,0.5081923656009211,1.600303456357605,0.0107621502,1.387615710426796,0.39756293039767837
"{'fresh vegetables', 'tortillas flat bread'}",['milk'],0.036525,0.243325,0.0125,0.34223134839151265,1.4064783659365565,0.0036125543750000003,1.1503664672216443,0.29996040374685384
"{'tortillas flat bread', 'milk'}",['fresh vegetables'],0.01811,0.44436,0.0125,0.6902263942573164,1.5533045149367999,0.004452640400000001,1.7936970409982174,0.36278119952336824
{'tortillas flat bread'},"['fresh vegetables', 'milk']",0.056455,0.124715,0.0125,0.22141528651138076,1.7753701360011285,0.005459214675000001,1.1242000836082358,0.4628684100917286
"{'tortillas flat bread', 'fresh fruits'}",['milk'],0.039205,0.243325,0.01419,0.36194362963907667,1.4874905153152231,0.0046504433750000004,1.185906191285229,0.3410996163064854
"{'tortillas flat bread', 'milk'}",['fresh fruits'],0.01811,0.555995,0.01419,0.7835450027609056,1.4092662753458314,0.004120930549999999,2.0512577933673466,0.2957672361189829
{'tortillas flat bread'},"['fresh fruits', 'milk']",0.056455,0.16431,0.01419,0.25135063324771945,1.5297342416634376,0.004913878949999999,1.1162635502188574,0.36701130392413644
"{'tortillas flat bread', 'milk'}",['packaged vegetables fruits'],0.01811,0.365415,0.010495,0.5795140806184429,1.5859066557706796,0.003877334350000001,1.5091706303348655,0.3762599320672122
"{'tortillas flat bread', 'packaged vegetables fruits'}",['milk'],0.028715,0.243325,0.010495,0.3654884206860526,1.5020586486635263,0.0035079226250000007,1.1925314283754116,0.3441286896246196
"{'fresh vegetables', 'tortillas flat bread', 'fresh fruits'}",['milk'],0.02869,0.243325,0.01059,0.3691181596375044,1.5169758949450503,0.00360900575,1.1993925828729282,0.3508599150613149
"{'fresh vegetables', 'tortillas flat bread', 'milk'}",['fresh fruits'],0.0125,0.555995,0.01059,0.8472,1.5237547100243707,0.0036400625,2.905791884816753,0.34807735982118304
"{'tortillas flat bread', 'fresh fruits', 'milk'}",['fresh vegetables'],0.01419,0.44436,0.01059,0.7463002114164905,1.6794945796572387,0.004284531600000001,2.190147666666667,0.41040644363920653
"{'fresh vegetables', 'tortillas flat bread'}","['fresh fruits', 'milk']",0.036525,0.16431,0.01059,0.2899383983572895,1.7645815735943613,0.00458857725,1.176926055523424,0.44971941523935094
"{'tortillas flat bread', 'fresh fruits'}","['fresh vegetables', 'milk']",0.039205,0.124715,0.01059,0.27011860732049486,2.1658870811088873,0.005700548425,1.1992153914031103,0.5602604230096848
"{'tortillas flat bread', 'milk'}","['fresh fruits', 'fresh vegetables']",0.01811,0.31756,0.01059,0.5847598012147984,1.8414151694634036,0.0048389884,1.6434824999999997,0.46536721480208654
"{'fresh vegetables', 'tortillas flat bread'}",['bread'],0.036525,0.163865,0.011375,0.3114305270362765,1.900531089837833,0.005389830874999999,1.2143073906560635,0.49179406389816616
"{'tortillas flat bread', 'bread'}",['fresh vegetables'],0.01638,0.44436,0.011375,0.6944444444444445,1.5627969314169694,0.0040963832,1.8184581818181824,0.36611862304548504
{'tortillas flat bread'},"['bread', 'fresh vegetables']",0.056455,0.09159,0.011375,0.2014879107253565,2.1998898430544434,0.006204286549999999,1.1376283618012422,0.5780665306004319
"{'tortillas flat bread', 'bread'}",['fresh fruits'],0.01638,0.555995,0.01275,0.7783882783882784,1.3999915078162184,0.003642801899999999,2.003526694214876,0.2904678157633806
"{'tortillas flat bread', 'fresh fruits'}",['bread'],0.039205,0.163865,0.01275,0.32521362071164395,1.9846435828983855,0.0063256726749999995,1.2391106662256661,0.5163756994947709
{'tortillas flat bread'},"['bread', 'fresh fruits']",0.056455,0.11241,0.01275,0.22584359224160835,2.009105882409113,0.00640389345,1.146525419288411,0.5323181755413643
"{'tortillas flat bread', 'soy lactosefree'}",['fresh fruits'],0.012945,0.555995,0.0103,0.7956740054074932,1.4310812244849203,0.003102644725,2.1730225803402643,0.30517817467505204
"{'tortillas flat bread', 'fresh fruits'}",['soy lactosefree'],0.039205,0.168355,0.0103,0.2627215916337202,1.5605214673381855,0.003699642225000001,1.1279931577581734,0.3738451652371012
"{'packaged cheese', 'tortillas flat bread'}",['fresh fruits'],0.02443,0.555995,0.01799,0.7363896848137536,1.32445378971709,0.0044070421499999984,1.684323315217391,0.2511062972703296
"{'tortillas flat bread', 'fresh fruits'}",['packaged cheese'],0.039205,0.230995,0.01799,0.4588700420864686,1.9864933963352824,0.008933841025,1.4211096405844923,0.516864045394407
{'tortillas flat bread'},"['fresh fruits', 'packaged cheese']",0.056455,0.1559,0.01799,0.31866088034717915,2.0440082126182113,0.009188665499999998,1.2388838034576886,0.5413257185372995
"{'fresh vegetables', 'tortillas flat bread'}",['packaged cheese'],0.036525,0.230995,0.01694,0.46379192334017794,2.007800702786545,0.008502907625,1.4341540783763083,0.5209710671043819
"{'packaged cheese', 'tortillas flat bread'}",['fresh vegetables'],0.02443,0.44436,0.01694,0.6934097421203438,1.5604684087684395,0.006084285200000001,1.8123211214953268,0.368160948839657
{'tortillas flat bread'},"['fresh vegetables', 'packaged cheese']",0.056455,0.13585,0.01694,0.3000619962802232,2.2087743561297253,0.00927058825,1.2346093445527013,0.5800043742192765
"{'packaged cheese', 'tortillas flat bread'}",['packaged vegetables fruits'],0.02443,0.365415,0.013885,0.5683585755218993,1.5553783383875848,0.004957911549999999,1.4701670507349454,0.36601126632748593
"{'tortillas flat bread', 'packaged vegetables fruits'}",['packaged cheese'],0.028715,0.230995,0.013885,0.4835451854431482,2.0933145108904876,0.007251978574999999,1.489007321308159,0.5377296038088778
